"Time (sec.)"	"Cycles"	"P1"
244.130363000	244130363	0.000000000
244.196339000	244196339	17.000000000
244.261859000	244261859	37.000000000
244.327395000	244327395	63.000000000
244.392917000	244392917	127.000000000
244.458435000	244458435	191.000000000
244.523971000	244523971	217.000000000
244.589507000	244589507	237.000000000
244.655043000	244655043	255.000000000
244.720579000	244720579	237.000000000
244.786115000	244786115	217.000000000
244.851651000	244851651	191.000000000
244.917203000	244917203	127.000000000
244.982755000	244982755	63.000000000
245.048291000	245048291	37.000000000
245.113843000	245113843	17.000000000
245.178938000	245178938	0.000000000
245.244916000	245244916	17.000000000
245.310436000	245310436	37.000000000
245.375972000	245375972	63.000000000
245.441494000	245441494	127.000000000
245.507012000	245507012	191.000000000
245.572548000	245572548	217.000000000
245.638084000	245638084	237.000000000
245.703620000	245703620	255.000000000
245.769156000	245769156	237.000000000
245.834692000	245834692	217.000000000
245.900228000	245900228	191.000000000
245.965780000	245965780	127.000000000
246.031332000	246031332	63.000000000
246.096868000	246096868	37.000000000
246.162420000	246162420	17.000000000
246.227515000	246227515	0.000000000
246.293491000	246293491	17.000000000
246.359011000	246359011	37.000000000
246.424547000	246424547	63.000000000
246.490069000	246490069	127.000000000
246.555587000	246555587	191.000000000
246.621123000	246621123	217.000000000
246.686659000	246686659	237.000000000
246.752195000	246752195	255.000000000
246.817731000	246817731	237.000000000
246.883267000	246883267	217.000000000
246.948803000	246948803	191.000000000
247.014355000	247014355	127.000000000
247.079907000	247079907	63.000000000
247.145443000	247145443	37.000000000
247.210995000	247210995	17.000000000
247.276090000	247276090	0.000000000
247.342068000	247342068	17.000000000
247.407588000	247407588	37.000000000
247.473124000	247473124	63.000000000
247.538646000	247538646	127.000000000
247.604164000	247604164	191.000000000
247.669700000	247669700	217.000000000
247.735236000	247735236	237.000000000
247.800772000	247800772	255.000000000
247.866308000	247866308	237.000000000
247.931844000	247931844	217.000000000
247.997380000	247997380	191.000000000
248.062932000	248062932	127.000000000
248.128484000	248128484	63.000000000
248.194020000	248194020	37.000000000
248.259572000	248259572	17.000000000
248.324667000	248324667	0.000000000
248.390643000	248390643	17.000000000
248.456163000	248456163	37.000000000
248.521699000	248521699	63.000000000
248.587221000	248587221	127.000000000
248.652739000	248652739	191.000000000
248.718275000	248718275	217.000000000
248.783811000	248783811	237.000000000
248.849347000	248849347	255.000000000
248.914883000	248914883	237.000000000
248.980419000	248980419	217.000000000
249.045955000	249045955	191.000000000
249.111507000	249111507	127.000000000
249.177059000	249177059	63.000000000
249.242595000	249242595	37.000000000
249.308147000	249308147	17.000000000
249.373242000	249373242	0.000000000
249.439220000	249439220	17.000000000
249.504740000	249504740	37.000000000
249.570276000	249570276	63.000000000
249.635798000	249635798	127.000000000
249.701316000	249701316	191.000000000
249.766852000	249766852	217.000000000
249.832388000	249832388	237.000000000
249.897924000	249897924	255.000000000
249.963460000	249963460	237.000000000
250.028996000	250028996	217.000000000
250.094532000	250094532	191.000000000
250.160084000	250160084	127.000000000
250.225636000	250225636	63.000000000
250.291172000	250291172	37.000000000
250.356724000	250356724	17.000000000
250.421819000	250421819	0.000000000
250.487795000	250487795	17.000000000
250.553315000	250553315	37.000000000
250.618851000	250618851	63.000000000
250.684373000	250684373	127.000000000
250.749891000	250749891	191.000000000
250.815427000	250815427	217.000000000
250.880963000	250880963	237.000000000
250.946499000	250946499	255.000000000
251.012035000	251012035	237.000000000
251.077571000	251077571	217.000000000
251.143107000	251143107	191.000000000
251.208659000	251208659	127.000000000
251.274211000	251274211	63.000000000
251.339747000	251339747	37.000000000
251.405299000	251405299	17.000000000
251.470394000	251470394	0.000000000
251.536372000	251536372	17.000000000
251.601892000	251601892	37.000000000
251.667428000	251667428	63.000000000
251.732950000	251732950	127.000000000
251.798468000	251798468	191.000000000
251.864004000	251864004	217.000000000
251.929540000	251929540	237.000000000
251.995076000	251995076	255.000000000
252.060612000	252060612	237.000000000
252.126148000	252126148	217.000000000
252.191684000	252191684	191.000000000
252.257236000	252257236	127.000000000
252.322788000	252322788	63.000000000
252.388324000	252388324	37.000000000
252.453876000	252453876	17.000000000
252.518971000	252518971	0.000000000
252.584947000	252584947	17.000000000
252.650467000	252650467	37.000000000
252.716003000	252716003	63.000000000
252.781525000	252781525	127.000000000
252.847043000	252847043	191.000000000
252.912579000	252912579	217.000000000
252.978115000	252978115	237.000000000
253.043651000	253043651	255.000000000
253.109187000	253109187	237.000000000
253.174723000	253174723	217.000000000
253.240259000	253240259	191.000000000
253.305811000	253305811	127.000000000
253.371363000	253371363	63.000000000
253.436899000	253436899	37.000000000
253.502451000	253502451	17.000000000
253.567546000	253567546	0.000000000
253.633524000	253633524	17.000000000
253.699044000	253699044	37.000000000
253.764580000	253764580	63.000000000
253.830102000	253830102	127.000000000
253.895620000	253895620	191.000000000
253.961156000	253961156	217.000000000
254.026692000	254026692	237.000000000
254.092228000	254092228	255.000000000
254.157764000	254157764	237.000000000
254.223300000	254223300	217.000000000
254.288836000	254288836	191.000000000
254.354388000	254354388	127.000000000
254.419940000	254419940	63.000000000
254.485476000	254485476	37.000000000
254.551028000	254551028	17.000000000
254.616123000	254616123	0.000000000
254.682099000	254682099	17.000000000
254.747619000	254747619	37.000000000
254.813155000	254813155	63.000000000
254.878677000	254878677	127.000000000
254.944195000	254944195	191.000000000
255.009731000	255009731	217.000000000
255.075267000	255075267	237.000000000
255.140803000	255140803	255.000000000
255.206339000	255206339	237.000000000
255.271875000	255271875	217.000000000
255.337411000	255337411	191.000000000
255.402963000	255402963	127.000000000
255.468515000	255468515	63.000000000
255.534051000	255534051	37.000000000
255.599603000	255599603	17.000000000
255.664698000	255664698	0.000000000
255.730676000	255730676	17.000000000
255.796196000	255796196	37.000000000
255.861732000	255861732	63.000000000
255.927254000	255927254	127.000000000
255.992772000	255992772	191.000000000
256.058308000	256058308	217.000000000
256.123844000	256123844	237.000000000
256.189380000	256189380	255.000000000
256.254916000	256254916	237.000000000
256.320452000	256320452	217.000000000
256.385988000	256385988	191.000000000
256.451540000	256451540	127.000000000
256.517092000	256517092	63.000000000
256.582628000	256582628	37.000000000
256.648180000	256648180	17.000000000
256.713275000	256713275	0.000000000
256.779251000	256779251	17.000000000
256.844771000	256844771	37.000000000
256.910307000	256910307	63.000000000
256.975829000	256975829	127.000000000
257.041347000	257041347	191.000000000
257.106883000	257106883	217.000000000
257.172419000	257172419	237.000000000
257.237955000	257237955	255.000000000
257.303491000	257303491	237.000000000
257.369027000	257369027	217.000000000
257.434563000	257434563	191.000000000
257.500115000	257500115	127.000000000
257.565667000	257565667	63.000000000
257.631203000	257631203	37.000000000
257.696755000	257696755	17.000000000
257.761850000	257761850	0.000000000
257.827828000	257827828	17.000000000
257.893348000	257893348	37.000000000
257.958884000	257958884	63.000000000
258.024406000	258024406	127.000000000
258.089924000	258089924	191.000000000
258.155460000	258155460	217.000000000
258.220996000	258220996	237.000000000
258.286532000	258286532	255.000000000
258.352068000	258352068	237.000000000
258.417604000	258417604	217.000000000
258.483140000	258483140	191.000000000
258.548692000	258548692	127.000000000
258.614244000	258614244	63.000000000
258.679780000	258679780	37.000000000
258.745332000	258745332	17.000000000
258.810427000	258810427	0.000000000
258.876403000	258876403	17.000000000
258.941923000	258941923	37.000000000
259.007459000	259007459	63.000000000
259.072981000	259072981	127.000000000
259.138499000	259138499	191.000000000
259.204035000	259204035	217.000000000
259.269571000	259269571	237.000000000
259.335107000	259335107	255.000000000
259.400643000	259400643	237.000000000
259.466179000	259466179	217.000000000
259.531715000	259531715	191.000000000
259.597267000	259597267	127.000000000
259.662819000	259662819	63.000000000
259.728355000	259728355	37.000000000
259.793907000	259793907	17.000000000
259.859002000	259859002	0.000000000
259.924980000	259924980	17.000000000
259.990500000	259990500	37.000000000
260.056036000	260056036	63.000000000
260.121558000	260121558	127.000000000
260.187076000	260187076	191.000000000
260.252612000	260252612	217.000000000
260.318148000	260318148	237.000000000
260.383684000	260383684	255.000000000
260.449220000	260449220	237.000000000
260.514756000	260514756	217.000000000
260.580292000	260580292	191.000000000
260.645844000	260645844	127.000000000
260.711396000	260711396	63.000000000
260.776932000	260776932	37.000000000
260.842484000	260842484	17.000000000
260.907579000	260907579	0.000000000
260.973555000	260973555	17.000000000
261.039075000	261039075	37.000000000
261.104611000	261104611	63.000000000
261.170133000	261170133	127.000000000
261.235651000	261235651	191.000000000
261.301187000	261301187	217.000000000
261.366723000	261366723	237.000000000
261.432259000	261432259	255.000000000
261.497795000	261497795	237.000000000
261.563331000	261563331	217.000000000
261.628867000	261628867	191.000000000
261.694419000	261694419	127.000000000
261.759971000	261759971	63.000000000
261.825507000	261825507	37.000000000
261.891059000	261891059	17.000000000
261.956154000	261956154	0.000000000
262.022132000	262022132	17.000000000
262.087652000	262087652	37.000000000
262.153188000	262153188	63.000000000
262.218710000	262218710	127.000000000
262.284228000	262284228	191.000000000
262.349764000	262349764	217.000000000
262.415300000	262415300	237.000000000
262.480836000	262480836	255.000000000
262.546372000	262546372	237.000000000
262.611908000	262611908	217.000000000
262.677444000	262677444	191.000000000
262.742996000	262742996	127.000000000
262.808548000	262808548	63.000000000
262.874084000	262874084	37.000000000
262.939636000	262939636	17.000000000
263.004731000	263004731	0.000000000
263.070707000	263070707	17.000000000
263.136227000	263136227	37.000000000
263.201763000	263201763	63.000000000
263.267285000	263267285	127.000000000
263.332803000	263332803	191.000000000
263.398339000	263398339	217.000000000
263.463875000	263463875	237.000000000
263.529411000	263529411	255.000000000
263.594947000	263594947	237.000000000
263.660483000	263660483	217.000000000
263.726019000	263726019	191.000000000
263.791571000	263791571	127.000000000
263.857123000	263857123	63.000000000
263.922659000	263922659	37.000000000
263.988211000	263988211	17.000000000
264.053306000	264053306	0.000000000
264.119284000	264119284	17.000000000
264.184804000	264184804	37.000000000
264.250340000	264250340	63.000000000
264.315862000	264315862	127.000000000
264.381380000	264381380	191.000000000
264.446916000	264446916	217.000000000
264.512452000	264512452	237.000000000
264.577988000	264577988	255.000000000
264.643524000	264643524	237.000000000
264.709060000	264709060	217.000000000
264.774596000	264774596	191.000000000
264.840148000	264840148	127.000000000
264.905700000	264905700	63.000000000
264.971236000	264971236	37.000000000
265.036788000	265036788	17.000000000
265.101883000	265101883	0.000000000
265.167859000	265167859	17.000000000
265.233379000	265233379	37.000000000
265.298915000	265298915	63.000000000
265.364437000	265364437	127.000000000
265.429955000	265429955	191.000000000
265.495491000	265495491	217.000000000
265.561027000	265561027	237.000000000
265.626563000	265626563	255.000000000
265.692099000	265692099	237.000000000
265.757635000	265757635	217.000000000
265.823171000	265823171	191.000000000
265.888723000	265888723	127.000000000
265.954275000	265954275	63.000000000
266.019811000	266019811	37.000000000
266.085363000	266085363	17.000000000
266.150458000	266150458	0.000000000
266.216436000	266216436	17.000000000
266.281956000	266281956	37.000000000
266.347492000	266347492	63.000000000
266.413014000	266413014	127.000000000
266.478532000	266478532	191.000000000
266.544068000	266544068	217.000000000
266.609604000	266609604	237.000000000
266.675140000	266675140	255.000000000
266.740676000	266740676	237.000000000
266.806212000	266806212	217.000000000
266.871748000	266871748	191.000000000
266.937300000	266937300	127.000000000
267.002852000	267002852	63.000000000
267.068388000	267068388	37.000000000
267.133940000	267133940	17.000000000
267.199035000	267199035	0.000000000
267.265011000	267265011	17.000000000
267.330531000	267330531	37.000000000
267.396067000	267396067	63.000000000
267.461589000	267461589	127.000000000
267.527107000	267527107	191.000000000
267.592643000	267592643	217.000000000
267.658179000	267658179	237.000000000
267.723715000	267723715	255.000000000
267.789251000	267789251	237.000000000
267.854787000	267854787	217.000000000
267.920323000	267920323	191.000000000
267.985875000	267985875	127.000000000
268.051427000	268051427	63.000000000
268.116963000	268116963	37.000000000
268.182515000	268182515	17.000000000
268.247610000	268247610	0.000000000
268.313588000	268313588	17.000000000
268.379108000	268379108	37.000000000
268.444644000	268444644	63.000000000
268.510166000	268510166	127.000000000
268.575684000	268575684	191.000000000
268.641220000	268641220	217.000000000
268.706756000	268706756	237.000000000
268.772292000	268772292	255.000000000
268.837828000	268837828	237.000000000
268.903364000	268903364	217.000000000
268.968900000	268968900	191.000000000
269.034452000	269034452	127.000000000
269.100004000	269100004	63.000000000
269.165540000	269165540	37.000000000
269.231092000	269231092	17.000000000
269.296187000	269296187	0.000000000
269.362163000	269362163	17.000000000
269.427683000	269427683	37.000000000
269.493219000	269493219	63.000000000
269.558741000	269558741	127.000000000
269.624259000	269624259	191.000000000
269.689795000	269689795	217.000000000
269.755331000	269755331	237.000000000
269.820867000	269820867	255.000000000
269.886403000	269886403	237.000000000
269.951939000	269951939	217.000000000
270.017475000	270017475	191.000000000
270.083027000	270083027	127.000000000
270.148579000	270148579	63.000000000
270.214115000	270214115	37.000000000
270.279667000	270279667	17.000000000
270.344762000	270344762	0.000000000
270.410740000	270410740	17.000000000
270.476260000	270476260	37.000000000
270.541796000	270541796	63.000000000
270.607318000	270607318	127.000000000
270.672836000	270672836	191.000000000
270.738372000	270738372	217.000000000
270.803908000	270803908	237.000000000
270.869444000	270869444	255.000000000
270.934980000	270934980	237.000000000
271.000516000	271000516	217.000000000
271.066052000	271066052	191.000000000
271.131604000	271131604	127.000000000
271.197156000	271197156	63.000000000
271.262692000	271262692	37.000000000
271.328244000	271328244	17.000000000
271.393339000	271393339	0.000000000
271.459315000	271459315	17.000000000
271.524835000	271524835	37.000000000
271.590371000	271590371	63.000000000
271.655893000	271655893	127.000000000
271.721411000	271721411	191.000000000
271.786947000	271786947	217.000000000
271.852483000	271852483	237.000000000
271.918019000	271918019	255.000000000
271.983555000	271983555	237.000000000
272.049091000	272049091	217.000000000
272.114627000	272114627	191.000000000
272.180179000	272180179	127.000000000
272.245731000	272245731	63.000000000
272.311267000	272311267	37.000000000
272.376819000	272376819	17.000000000
272.441914000	272441914	0.000000000
272.507892000	272507892	17.000000000
272.573412000	272573412	37.000000000
272.638948000	272638948	63.000000000
272.704470000	272704470	127.000000000
272.769988000	272769988	191.000000000
272.835524000	272835524	217.000000000
272.901060000	272901060	237.000000000
272.966596000	272966596	255.000000000
273.032132000	273032132	237.000000000
273.097668000	273097668	217.000000000
273.163204000	273163204	191.000000000
273.228756000	273228756	127.000000000
273.294308000	273294308	63.000000000
273.359844000	273359844	37.000000000
273.425396000	273425396	17.000000000
273.490491000	273490491	0.000000000
273.556467000	273556467	17.000000000
273.621987000	273621987	37.000000000
273.687523000	273687523	63.000000000
273.753045000	273753045	127.000000000
273.818563000	273818563	191.000000000
273.884099000	273884099	217.000000000
273.949635000	273949635	237.000000000
274.015171000	274015171	255.000000000
274.080707000	274080707	237.000000000
274.146243000	274146243	217.000000000
274.211779000	274211779	191.000000000
274.277331000	274277331	127.000000000
274.342883000	274342883	63.000000000
274.408419000	274408419	37.000000000
274.473971000	274473971	17.000000000
274.539066000	274539066	0.000000000
274.605044000	274605044	17.000000000
274.670564000	274670564	37.000000000
274.736100000	274736100	63.000000000
274.801622000	274801622	127.000000000
274.867140000	274867140	191.000000000
274.932676000	274932676	217.000000000
274.998212000	274998212	237.000000000
275.063748000	275063748	255.000000000
275.129284000	275129284	237.000000000
275.194820000	275194820	217.000000000
275.260356000	275260356	191.000000000
275.325908000	275325908	127.000000000
275.391460000	275391460	63.000000000
275.456996000	275456996	37.000000000
275.522548000	275522548	17.000000000
275.587643000	275587643	0.000000000
275.653619000	275653619	17.000000000
275.719139000	275719139	37.000000000
275.784675000	275784675	63.000000000
275.850197000	275850197	127.000000000
275.915715000	275915715	191.000000000
275.981251000	275981251	217.000000000
276.046787000	276046787	237.000000000
276.112323000	276112323	255.000000000
276.177859000	276177859	237.000000000
276.243395000	276243395	217.000000000
276.308931000	276308931	191.000000000
276.374483000	276374483	127.000000000
276.440035000	276440035	63.000000000
276.505571000	276505571	37.000000000
276.571123000	276571123	17.000000000
276.636218000	276636218	0.000000000
276.702196000	276702196	17.000000000
276.767716000	276767716	37.000000000
276.833252000	276833252	63.000000000
276.898774000	276898774	127.000000000
276.964292000	276964292	191.000000000
277.029828000	277029828	217.000000000
277.095364000	277095364	237.000000000
277.160900000	277160900	255.000000000
277.226436000	277226436	237.000000000
277.291972000	277291972	217.000000000
277.357508000	277357508	191.000000000
277.423060000	277423060	127.000000000
277.488612000	277488612	63.000000000
277.554148000	277554148	37.000000000
277.619700000	277619700	17.000000000
277.684795000	277684795	0.000000000
277.750771000	277750771	17.000000000
277.816291000	277816291	37.000000000
277.881827000	277881827	63.000000000
277.947349000	277947349	127.000000000
278.012867000	278012867	191.000000000
278.078403000	278078403	217.000000000
278.143939000	278143939	237.000000000
278.209475000	278209475	255.000000000
278.275011000	278275011	237.000000000
278.340547000	278340547	217.000000000
278.406083000	278406083	191.000000000
278.471635000	278471635	127.000000000
278.537187000	278537187	63.000000000
278.602723000	278602723	37.000000000
278.668275000	278668275	17.000000000
278.733370000	278733370	0.000000000
278.799348000	278799348	17.000000000
278.864868000	278864868	37.000000000
278.930404000	278930404	63.000000000
278.995926000	278995926	127.000000000
279.061444000	279061444	191.000000000
279.126980000	279126980	217.000000000
279.192516000	279192516	237.000000000
279.258052000	279258052	255.000000000
279.323588000	279323588	237.000000000
279.389124000	279389124	217.000000000
279.454660000	279454660	191.000000000
279.520212000	279520212	127.000000000
279.585764000	279585764	63.000000000
279.651300000	279651300	37.000000000
279.716852000	279716852	17.000000000
279.781947000	279781947	0.000000000
279.847923000	279847923	17.000000000
279.913443000	279913443	37.000000000
279.978979000	279978979	63.000000000
280.044501000	280044501	127.000000000
280.110019000	280110019	191.000000000
280.175555000	280175555	217.000000000
280.241091000	280241091	237.000000000
280.306627000	280306627	255.000000000
280.372163000	280372163	237.000000000
280.437699000	280437699	217.000000000
280.503235000	280503235	191.000000000
280.568787000	280568787	127.000000000
280.634339000	280634339	63.000000000
280.699875000	280699875	37.000000000
280.765427000	280765427	17.000000000
280.830522000	280830522	0.000000000
280.896500000	280896500	17.000000000
280.962020000	280962020	37.000000000
281.027556000	281027556	63.000000000
281.093078000	281093078	127.000000000
281.158596000	281158596	191.000000000
281.224132000	281224132	217.000000000
281.289668000	281289668	237.000000000
281.355204000	281355204	255.000000000
281.420740000	281420740	237.000000000
281.486276000	281486276	217.000000000
281.551812000	281551812	191.000000000
281.617364000	281617364	127.000000000
281.682916000	281682916	63.000000000
281.748452000	281748452	37.000000000
281.814004000	281814004	17.000000000
281.879099000	281879099	0.000000000
281.945075000	281945075	17.000000000
282.010595000	282010595	37.000000000
282.076131000	282076131	63.000000000
282.141653000	282141653	127.000000000
282.207171000	282207171	191.000000000
282.272707000	282272707	217.000000000
282.338243000	282338243	237.000000000
282.403779000	282403779	255.000000000
282.469315000	282469315	237.000000000
282.534851000	282534851	217.000000000
282.600387000	282600387	191.000000000
282.665939000	282665939	127.000000000
282.731491000	282731491	63.000000000
282.797027000	282797027	37.000000000
282.862579000	282862579	17.000000000
282.927674000	282927674	0.000000000
282.993652000	282993652	17.000000000
283.059172000	283059172	37.000000000
283.124708000	283124708	63.000000000
283.190230000	283190230	127.000000000
283.255748000	283255748	191.000000000
283.321284000	283321284	217.000000000
283.386820000	283386820	237.000000000
283.452356000	283452356	255.000000000
283.517892000	283517892	237.000000000
283.583428000	283583428	217.000000000
283.648964000	283648964	191.000000000
283.714516000	283714516	127.000000000
283.780068000	283780068	63.000000000
283.845604000	283845604	37.000000000
283.911156000	283911156	17.000000000
283.976251000	283976251	0.000000000
284.042227000	284042227	17.000000000
284.107747000	284107747	37.000000000
284.173283000	284173283	63.000000000
284.238805000	284238805	127.000000000
284.304323000	284304323	191.000000000
284.369859000	284369859	217.000000000
284.435395000	284435395	237.000000000
284.500931000	284500931	255.000000000
284.566467000	284566467	237.000000000
284.632003000	284632003	217.000000000
284.697539000	284697539	191.000000000
284.763091000	284763091	127.000000000
284.828643000	284828643	63.000000000
284.894179000	284894179	37.000000000
284.959731000	284959731	17.000000000
285.024826000	285024826	0.000000000
285.090804000	285090804	17.000000000
285.156324000	285156324	37.000000000
285.221860000	285221860	63.000000000
285.287382000	285287382	127.000000000
285.352900000	285352900	191.000000000
285.418436000	285418436	217.000000000
285.483972000	285483972	237.000000000
285.549508000	285549508	255.000000000
285.615044000	285615044	237.000000000
285.680580000	285680580	217.000000000
285.746116000	285746116	191.000000000
285.811668000	285811668	127.000000000
285.877220000	285877220	63.000000000
285.942756000	285942756	37.000000000
286.008308000	286008308	17.000000000
286.073403000	286073403	0.000000000
286.139379000	286139379	17.000000000
286.204899000	286204899	37.000000000
286.270435000	286270435	63.000000000
286.335957000	286335957	127.000000000
286.401475000	286401475	191.000000000
286.467011000	286467011	217.000000000
286.532547000	286532547	237.000000000
286.598083000	286598083	255.000000000
286.663619000	286663619	237.000000000
286.729155000	286729155	217.000000000
286.794691000	286794691	191.000000000
286.860243000	286860243	127.000000000
286.925795000	286925795	63.000000000
286.991331000	286991331	37.000000000
287.056883000	287056883	17.000000000
287.121978000	287121978	0.000000000
287.187956000	287187956	17.000000000
287.253476000	287253476	37.000000000
287.319012000	287319012	63.000000000
287.384534000	287384534	127.000000000
287.450052000	287450052	191.000000000
287.515588000	287515588	217.000000000
287.581124000	287581124	237.000000000
287.646660000	287646660	255.000000000
287.712196000	287712196	237.000000000
287.777732000	287777732	217.000000000
287.843268000	287843268	191.000000000
287.908820000	287908820	127.000000000
287.974372000	287974372	63.000000000
288.039908000	288039908	37.000000000
288.105460000	288105460	17.000000000
288.170555000	288170555	0.000000000
288.236531000	288236531	17.000000000
288.302051000	288302051	37.000000000
288.367587000	288367587	63.000000000
288.433109000	288433109	127.000000000
288.498627000	288498627	191.000000000
288.564163000	288564163	217.000000000
288.629699000	288629699	237.000000000
288.695235000	288695235	255.000000000
288.760771000	288760771	237.000000000
288.826307000	288826307	217.000000000
288.891843000	288891843	191.000000000
288.957395000	288957395	127.000000000
289.022947000	289022947	63.000000000
289.088483000	289088483	37.000000000
289.154035000	289154035	17.000000000
289.219130000	289219130	0.000000000
289.285108000	289285108	17.000000000
289.350628000	289350628	37.000000000
289.416164000	289416164	63.000000000
289.481686000	289481686	127.000000000
289.547204000	289547204	191.000000000
289.612740000	289612740	217.000000000
289.678276000	289678276	237.000000000
289.743812000	289743812	255.000000000
289.809348000	289809348	237.000000000
289.874884000	289874884	217.000000000
289.940420000	289940420	191.000000000
290.005972000	290005972	127.000000000
290.071524000	290071524	63.000000000
290.137060000	290137060	37.000000000
290.202612000	290202612	17.000000000
290.267707000	290267707	0.000000000
290.333683000	290333683	17.000000000
290.399203000	290399203	37.000000000
290.464739000	290464739	63.000000000
290.530261000	290530261	127.000000000
290.595779000	290595779	191.000000000
290.661315000	290661315	217.000000000
290.726851000	290726851	237.000000000
290.792387000	290792387	255.000000000
290.857923000	290857923	237.000000000
290.923459000	290923459	217.000000000
290.988995000	290988995	191.000000000
291.054547000	291054547	127.000000000
291.120099000	291120099	63.000000000
291.185635000	291185635	37.000000000
291.251187000	291251187	17.000000000
291.316282000	291316282	0.000000000
291.382260000	291382260	17.000000000
291.447780000	291447780	37.000000000
291.513316000	291513316	63.000000000
291.578838000	291578838	127.000000000
291.644356000	291644356	191.000000000
291.709892000	291709892	217.000000000
291.775428000	291775428	237.000000000
291.840964000	291840964	255.000000000
291.906500000	291906500	237.000000000
291.972036000	291972036	217.000000000
292.037572000	292037572	191.000000000
292.103124000	292103124	127.000000000
292.168676000	292168676	63.000000000
292.234212000	292234212	37.000000000
292.299764000	292299764	17.000000000
292.364859000	292364859	0.000000000
292.430835000	292430835	17.000000000
292.496355000	292496355	37.000000000
292.561891000	292561891	63.000000000
292.627413000	292627413	127.000000000
292.692931000	292692931	191.000000000
292.758467000	292758467	217.000000000
292.824003000	292824003	237.000000000
292.889539000	292889539	255.000000000
292.955075000	292955075	237.000000000
293.020611000	293020611	217.000000000
293.086147000	293086147	191.000000000
293.151699000	293151699	127.000000000
293.217251000	293217251	63.000000000
293.282787000	293282787	37.000000000
293.348339000	293348339	17.000000000
293.413434000	293413434	0.000000000
293.479412000	293479412	17.000000000
293.544932000	293544932	37.000000000
293.610468000	293610468	63.000000000
293.675990000	293675990	127.000000000
293.741508000	293741508	191.000000000
293.807044000	293807044	217.000000000
293.872580000	293872580	237.000000000
293.938116000	293938116	255.000000000
294.003652000	294003652	237.000000000
294.069188000	294069188	217.000000000
294.134724000	294134724	191.000000000
294.200276000	294200276	127.000000000
294.265828000	294265828	63.000000000
294.331364000	294331364	37.000000000
294.396916000	294396916	17.000000000
294.462011000	294462011	0.000000000
294.527987000	294527987	17.000000000
294.593507000	294593507	37.000000000
294.659043000	294659043	63.000000000
294.724565000	294724565	127.000000000
294.790083000	294790083	191.000000000
294.855619000	294855619	217.000000000
294.921155000	294921155	237.000000000
294.986691000	294986691	255.000000000
295.052227000	295052227	237.000000000
295.117763000	295117763	217.000000000
295.183299000	295183299	191.000000000
295.248851000	295248851	127.000000000
295.314403000	295314403	63.000000000
295.379939000	295379939	37.000000000
295.445491000	295445491	17.000000000
295.510586000	295510586	0.000000000
295.576564000	295576564	17.000000000
295.642084000	295642084	37.000000000
295.707620000	295707620	63.000000000
295.773142000	295773142	127.000000000
295.838660000	295838660	191.000000000
295.904196000	295904196	217.000000000
295.969732000	295969732	237.000000000
296.035268000	296035268	255.000000000
296.100804000	296100804	237.000000000
296.166340000	296166340	217.000000000
296.231876000	296231876	191.000000000
296.297428000	296297428	127.000000000
296.362980000	296362980	63.000000000
296.428516000	296428516	37.000000000
296.494068000	296494068	17.000000000
296.559163000	296559163	0.000000000
296.625139000	296625139	17.000000000
296.690659000	296690659	37.000000000
296.756195000	296756195	63.000000000
296.821717000	296821717	127.000000000
296.887235000	296887235	191.000000000
296.952771000	296952771	217.000000000
297.018307000	297018307	237.000000000
297.083843000	297083843	255.000000000
297.149379000	297149379	237.000000000
297.214915000	297214915	217.000000000
297.280451000	297280451	191.000000000
297.346003000	297346003	127.000000000
297.411555000	297411555	63.000000000
297.477091000	297477091	37.000000000
297.542643000	297542643	17.000000000
297.607738000	297607738	0.000000000
297.673716000	297673716	17.000000000
297.739236000	297739236	37.000000000
297.804772000	297804772	63.000000000
297.870294000	297870294	127.000000000
297.935812000	297935812	191.000000000
298.001348000	298001348	217.000000000
298.066884000	298066884	237.000000000
298.132420000	298132420	255.000000000
298.197956000	298197956	237.000000000
298.263492000	298263492	217.000000000
298.329028000	298329028	191.000000000
298.394580000	298394580	127.000000000
298.460132000	298460132	63.000000000
298.525668000	298525668	37.000000000
298.591220000	298591220	17.000000000
298.656315000	298656315	0.000000000
298.722291000	298722291	17.000000000
298.787811000	298787811	37.000000000
298.853347000	298853347	63.000000000
298.918869000	298918869	127.000000000
298.984387000	298984387	191.000000000
299.049923000	299049923	217.000000000
299.115459000	299115459	237.000000000
299.180995000	299180995	255.000000000
299.246531000	299246531	237.000000000
299.312067000	299312067	217.000000000
299.377603000	299377603	191.000000000
299.443155000	299443155	127.000000000
299.508707000	299508707	63.000000000
299.574243000	299574243	37.000000000
299.639795000	299639795	17.000000000
299.704890000	299704890	0.000000000
299.770868000	299770868	17.000000000
299.836388000	299836388	37.000000000
299.901924000	299901924	63.000000000
299.967446000	299967446	127.000000000
300.032964000	300032964	191.000000000
300.098500000	300098500	217.000000000
300.164036000	300164036	237.000000000
300.229572000	300229572	255.000000000
300.295108000	300295108	237.000000000
300.360644000	300360644	217.000000000
300.426180000	300426180	191.000000000
300.491732000	300491732	127.000000000
300.557284000	300557284	63.000000000
300.622820000	300622820	37.000000000
300.688372000	300688372	17.000000000
300.753467000	300753467	0.000000000
300.819443000	300819443	17.000000000
300.884963000	300884963	37.000000000
300.950499000	300950499	63.000000000
301.016021000	301016021	127.000000000
301.081539000	301081539	191.000000000
301.147075000	301147075	217.000000000
301.212611000	301212611	237.000000000
301.278147000	301278147	255.000000000
